0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.511588579,0.3333417534,0.1747075216,0.2895331436,0.3638481149,0.3762120648,0.1971551583,0.2039319434,0.2141081482,0.1487944044,0.3667975756,0.3229268366,0.4231068802,0.3985593042,0.05519804402,0.4458395911,0.3672534787,0.2773555043,0.2115347331,0.2755004369,0.4501148876,0.3649190855,0.2611553916,0.308293821,0.362831891,0.3615293541,0.3596051547,0.2464689892,0.2014226233,0.2195161478,0.3564277461,0.2461300931,0.1974426779,0.3136251741,0.4516129125,0.3816675402,0.289185529,0.4558131345,0.322295478,0.3712571651,0.1963123039,0.3488349263,0.3110127157,0.3352020263,0.4667374381,0.4399766119,0.2188905344,0.3447534735,0.3388424464,0.3798761004,0.4562422515,0.511186905,0.1850766624,0.2547026559,0.3148074522,0.3716434877,0.3576595113,0.283667366,0.4093231055,0.4197951238,0.1865020715,0.2727326405,0.3712517345,0.3386904613,-0.05397240615,0.003783104377,0.3355498401,0.3061503426,0.3204896424,0.2711515621,0.3792073471,0.3805770513,0.333743676,0.2100165018,0.3848702395,-0.002296681151,0.3373208604,0.2630730404,0.177699326,0.3972227795,0.3979878919,0.1067326772,0.4035325151,0.3659702338,0.449455953,0.2090543694,0.1786251546,0.2018277824,0.09736326496,0.2554629483,0.2093515315,0.300244612,0.5360909607,0.4438008671,0.237948128,0.4380800097,0.2820586447,0.1075087635,0.2881956745,0.207113194
0.7161059966,0.6038350091,0.5748951131,0.7295745304,0.6378966054,0.6716838997,0.7086556847,0.6578878109,0.7010513488,0.7727055003,0.6647540243,0.7752868798,0.7076618191,0.6570046243,0.5890897162,0.7631258923,0.661045686,0.6673076114,0.6207072101,0.6150595584,0.6666487756,0.6550106198,0.6958146979,0.6697117439,0.6727044264,0.6689455662,0.6997898505,0.7092830358,0.616982531,0.5842604422,0.6569070135,0.6324763998,0.6498679609,0.6035368906,0.6115435588,0.7068755601,0.6925800903,0.6423535836,0.6197366448,0.6912793007,0.7652549772,0.6585670331,0.6599505006,0.6060669114,0.7190649776,0.7391991904,0.6481379753,0.6191143436,0.7010140631,0.6069865348,0.7066013238,0.7133113579,0.5939378129,0.6722622006,0.6221863088,0.6603505938,0.6498755765,0.7124633507,0.6738333472,0.5877358684,0.6999720285,0.6278778878,0.6644208965,0.6476685145,0.6358452993,0.6001137121,0.6693784778,0.6412376424,0.7269127109,0.6740163596,0.6593664176,0.745157555,0.6702590747,0.6947530047,0.5960249781,0.6855277087,0.7137844145,0.6338177146,0.6508583072,0.6392429613,0.7081269066,0.6480539482,0.716115563,0.6994222677,0.6603235614,0.6241934416,0.672922857,0.7781452071,0.5950672143,0.6775688233,0.5916019713,0.6252179028,0.6680683152,0.6164357923,0.6119627938,0.6357120694,0.7161781537,0.7416282534,0.6378868511,0.5556123034
0.4070010605,0.2621935003,0.33625243,0.1312637753,0.1429325981,0.03681549099,0.3148410697,0.2164186059,0.1870881996,0.1234062849,0.1246069189,-0.08914264897,0.1719309687,0.3026520125,0.09246037544,0.2205944976,0.522278513,-0.03483680978,0.1812254464,0.472580756,0.4370211945,0.2774277545,0.2296692612,0.4286188481,0.4291807775,0.2719587868,0.0005328906204,0.07349443947,0.3512898863,0.3761885848,0.1940579888,0.2803981474,-0.1194387369,0.3682688803,0.3721716116,0.2593848643,0.2097906457,0.1691506095,0.3442443958,0.4305775352,0.2242059661,0.2765116436,0.2723013628,-0.02135931031,0.265715982,0.4551536941,0.2356612852,0.1460944731,0.04504447931,0.4690860931,0.1533179769,0.2167830866,0.1872518898,0.3229459602,0.2727886221,0.1934783743,0.3084817413,0.2994257046,0.3234222482,0.2110359285,0.2324139318,0.1914491077,0.1910918816,0.2229160979,0.2181971518,0.4715756125,0.2241661409,-0.01517799911,0.2541743394,0.1540833293,0.2057138704,0.3333621551,0.1060244735,0.2340933666,0.3349306428,0.2147713885,0.2859101867,0.2597681196,0.173052572,0.3801659536,0.4697376572,0.419771303,0.2658787831,0.1222874028,0.3316492738,0.3250076187,0.2367096634,0.1285327209,0.2938720127,0.2606876445,0.302017005,0.3921536708,0.2230925762,0.3584193405,0.2596417813,0.2545961692,0.1678783275,0.1244178532,0.4739216154,0.04249866833
-0.3552678524,-0.3868458881,-0.3478878572,-0.3234565885,-0.3099914027,-0.3831201675,-0.3648654106,-0.3524364119,-0.3410389479,-0.3441414448,-0.2991641603,-0.3137425702,-0.3583384967,-0.3840656656,-0.4253746216,-0.3091355789,-0.2475037485,-0.3567239758,-0.4336961279,-0.3264053185,-0.3123824825,-0.3579081471,-0.3417918812,-0.3215345563,-0.3593143421,-0.2810874195,-0.3325758457,-0.3165087513,-0.277337446,-0.3664922434,-0.3387043949,-0.3316589547,-0.3372068384,-0.3836596175,-0.2918303582,-0.3325693921,-0.3067324308,-0.3854751297,-0.335104719,-0.3611569493,-0.2984997361,-0.3238415355,-0.3354206801,-0.4330151856,-0.3132292195,-0.3353395029,-0.3972627134,-0.3099333472,-0.3152857733,-0.3036817171,-0.3284840811,-0.3551352825,-0.3792727738,-0.315955558,-0.304157545,-0.3285317229,-0.3123426678,-0.3011444042,-0.308878576,-0.3169557654,-0.334786243,-0.3082848656,-0.3863196931,-0.2647593434,-0.3156441642,-0.361673498,-0.3012014043,-0.3398998004,-0.3309574082,-0.3551212448,-0.3531083648,-0.3148887302,-0.3137618821,-0.2661247302,-0.3510125516,-0.2979819469,-0.320340916,-0.3402694127,-0.3838302475,-0.316760045,-0.3130981902,-0.2661866227,-0.3069670468,-0.3024676663,-0.3180713318,-0.3877543626,-0.3784949708,-0.348009029,-0.3240226497,-0.3997036818,-0.31751513,-0.3284573762,-0.3520429478,-0.3287606524,-0.3405525321,-0.3577955275,-0.3741673355,-0.3932012819,-0.3250095325,-0.3058579247
0.07553660399,0.03178603966,0.003198826894,0.07194862419,0.07432367339,0.05063200818,0.1105569489,-0.05103838549,-0.05357139816,0.02842174178,0.001105236445,0.06161596877,-0.02826004349,0.02976659648,0.1211479934,-0.007284527285,-0.07022276267,0.08422317995,-0.01040384408,-0.07386025021,-0.007783752079,0.0580714381,0.02183072214,-0.02241492874,-0.02332654255,0.0785377982,0.04052297796,0.03670026128,0.09796144168,-0.03566801349,-0.06675463027,0.02704033757,0.05603138402,0.01974945895,0.04591299323,-0.001861872209,0.0295950584,0.01281744551,0.1886782477,0.0002075494655,0.1097651102,-0.003421105674,0.1213345975,0.07724870559,0.0218478713,0.03872097125,-0.02060238289,0.08348836142,-0.004583809514,0.02772608939,-0.02044113528,-0.05114014397,-0.004533666853,-0.009645830075,0.03529718874,0.03544670513,0.1125801674,0.05724805566,0.01103896815,-0.04971675769,0.03588813021,-0.02992851895,0.05635334997,-0.008858157698,-0.004616328463,-0.03971797574,0.02663047646,-0.0001419990961,0.1578639566,0.02619089314,0.01630311868,0.02095211258,0.1097912869,-0.05825114732,0.06293288448,0.003894141947,0.01592088085,0.03190592114,0.003667179302,0.0105152882,0.08297128363,0.03276942724,-0.01066857784,0.06615640072,0.04712844849,-0.08169981366,0.06058960971,0.04248187795,0.07610865952,0.01197189444,0.03644333476,0.08763920838,-0.03038782551,0.03132276479,-0.02332395145,-0.04355476058,0.05514773491,0.1537379335,-0.003151686416,0.03070302109
0.2819494703,0.3301309874,0.2826344676,0.2492342511,0.3021216219,0.3398245294,0.3197965713,0.2539136983,0.4483934537,0.3453889701,0.3291474422,0.3582715866,0.3843305345,0.3514402011,0.3291664915,0.3068114295,0.3765637942,0.3101159232,0.2598723364,0.09415935083,0.2381425505,0.2807194856,0.3190541271,0.4379510413,0.2936210761,0.3259158482,0.440702406,0.2932212086,0.2627210545,0.286565947,0.2574746889,0.2761240299,0.2859762987,0.4610498626,0.2495996082,0.3154342195,0.3637523077,0.3430432105,0.3291194902,0.3111380951,0.4011711999,0.3176568532,0.3669036872,0.3671663702,0.4029074008,0.3040032431,0.3678223385,0.2995813871,0.1907986504,0.3865275561,0.3787688729,0.3016170348,0.3218775938,0.3796092969,0.2960599557,0.4251983321,0.3719716746,0.3762519754,0.2505415467,0.299047722,0.2938902708,0.2196698952,0.2214376526,0.2965241428,0.3254333197,0.2571801163,0.3243891715,0.3207259304,0.2807552126,0.306012353,0.3589840904,0.5080181125,0.3034053801,0.3819171145,0.3367774422,0.2644863136,0.3381434896,0.3247886915,0.2818078355,0.2580589016,0.3179348861,0.307925472,0.2980313026,0.3838369449,0.3563151547,0.3073339308,0.2788827346,0.2691407723,0.4022045427,0.3622987972,0.311859571,0.2538749597,0.3568135866,0.3236574839,0.3222090988,0.3887672932,0.3687249388,0.3912098337,0.2690776562,0.3415180845
0.1717527207,0.2073228947,0.3862780391,0.6616697279,0.3121212161,0.2453043709,0.3492306928,0.2907671001,0.1954312756,0.3753369733,0.4312586403,0.1104676026,0.1644600762,0.541671126,0.5183388311,0.4637952037,0.1293201089,0.4857964814,0.2851830478,0.2793434856,-0.009332500509,0.2050791819,0.4715702888,0.4191089328,0.1023995009,0.4386803731,0.631043388,0.4939627488,0.346610931,0.2588072807,0.5541514059,0.5957836743,0.3833940932,0.4832631956,0.3759352782,0.5317837898,0.5325522522,0.3534306904,0.398191869,0.3088830042,0.6163182795,0.5122900528,0.2338368226,0.4878966861,0.2587530083,0.2334959441,0.4813438415,0.3428443652,0.3219134435,0.3773912444,0.3909457402,0.3746526365,0.5723020189,0.1191167705,0.5814397078,0.5177850522,0.2521730418,0.4624603091,0.05767837143,0.4812384967,0.4264542807,0.4936676018,0.5282558018,0.6483906023,0.5654866699,0.2929758976,0.2833921181,0.4922292816,0.3737678868,0.3969303984,0.4111405095,0.1873518592,0.6727473285,0.5261829634,0.5836034661,0.4638222201,0.5677416177,0.3649367051,0.3625032099,-0.1787110446,0.7239886688,0.4489238838,0.5116676357,0.4792037268,0.4949898606,0.4028361861,0.5053083606,0.3459694261,0.4605362974,0.3736367513,0.1413340983,0.3502959568,0.4390504434,0.4644128797,0.3257659793,0.6049116544,0.3031324118,0.3121272241,0.1837698535,0.1946340071
0.2008005266,0.171625961,0.1254349795,0.2299475767,0.1694362066,0.1683871313,0.2028914773,0.1157511631,0.2590352903,0.1921216435,0.1727946528,0.1602828376,0.1514980745,0.1405503567,0.2102615408,0.1881676248,0.1223620728,0.1984368088,0.1013884594,0.1899979213,0.1695602419,0.1599921387,0.1891714418,0.2209337168,0.133962033,0.1664712512,0.1666816441,0.1329177097,0.1696552538,0.1499164756,0.1717994274,0.1398304924,0.2694473074,0.1708531437,0.219263268,0.2189651813,0.1634927687,0.1488834042,0.1598058364,0.1840365002,0.177315058,0.1566234726,0.2023006325,0.1441610966,0.1748789856,0.174083789,0.1266707484,0.1227972666,0.1388111508,0.147067843,0.1998559438,0.1731442231,0.2330272238,0.09844375188,0.2223991285,0.1792989596,0.1407939949,0.1826658213,0.2050569885,0.2081793497,0.1865212754,0.1197520235,0.1620299469,0.1637050978,0.1441068283,0.1295386964,0.1908714211,0.1809023866,0.2332122938,0.1517269518,0.168191232,0.2543171057,0.1760958198,0.1554762155,0.1837715265,0.1634149713,0.1652208042,0.2388775917,0.09936571163,0.177350182,0.1698027108,0.1271287334,0.2143459598,0.1515593216,0.1543883353,0.1675580839,0.1631982737,0.1219573616,0.1496416311,0.1724903228,0.1575356025,0.2726839806,0.155331211,0.2202432149,0.1476684412,0.1478047596,0.1368827189,0.1956900717,0.1703288799,0.16002469
0.4269288195,0.08560133165,0.01034542955,0.3397202135,0.7103464782,0.2811561501,-0.01325185619,0.332580846,-0.08716067608,0.1964011025,0.4205088274,0.2114266944,0.4037192413,0.0308072714,0.2687227883,0.3032562608,0.08832721852,0.03480000155,0.1000397326,0.08883602992,0.2323110024,-0.295902643,0.5336756106,0.1661238528,0.3969690614,0.4528127843,0.376769931,-0.004890341988,0.2528088819,0.3574350025,0.1543462638,0.1392659484,-0.4287333401,0.05167925291,0.3608732281,0.3487393214,0.1740226332,0.360945907,0.08752152351,0.3483563327,0.3419155481,0.2302083941,0.006390527916,0.1940145516,0.1077152392,0.3352674279,0.1754786186,0.009977779058,0.307460081,-0.1852477291,-0.1390250069,0.1916282915,0.1893335058,0.01158267664,0.1642714567,0.08870119041,0.1627847256,0.3761918112,0.2292841648,-0.1977354897,0.1862132541,0.3085250362,0.2045414758,0.2725366063,0.05300166385,0.1077947941,0.1229075177,0.1766227981,0.2689038881,0.07554692528,0.35967578,-0.1614725381,0.2949514648,0.3811116742,0.2351413954,0.2512381529,0.01218773946,-0.04037206808,0.09527398326,0.3039820366,0.374519954,0.2744488,0.1178208284,0.0562840111,-0.02335826462,0.1015893584,0.07116219239,0.3414275232,0.2022047298,0.2030166685,0.2018877875,0.1815792324,-0.3882386219,0.210125499,0.32462747,-0.02144068495,0.2758789684,0.1278076968,0.1083604026,-0.002398320454
